"price" "bedrooms" "bathrooms" "sqft_living" "sqft_lot" "floors" "waterfront" "view" "condition" "grade" "sqft_above" "sqft_basement" "yr_built" "yr_renovated" "zipcode" "sqft_living15" "sqft_lot15" "log10price"
"470" 228949.450021588 3 1.75 1197.9144432804 9085.6631859806 1 0 0 4 7 1199.73682531588 0 1968 0 98023 1198.16251137288 9085.4111662177 5.35973960461027
"471" 679999.361723696 3 1.75 1091.13928182968 6774.65592632867 1 0 0 4 7 850.679141500894 239.547665828496 1950 0 98115 1578.8526670004 5759.67330911562 5.83250850505917
"472" 1274999.71656498 6 5.25 6157.80851086463 27490.5931342878 2 0 0 3 11 4039.55502361176 2120.1086562255 2007 0 98074 4224.22408142394 9101.34103188408 6.10551008822544
"473" 445001.579318393 3 2.25 1989.93261822076 7340.05121952669 2 0 0 3 8 1989.86662127508 0.379500893882029 1984 0 98072 2178.83953922028 11224.103693446 5.64836155230238
"474" 302301.153692236 5 2.75 3130.57097638693 9450.89403639688 1 0 0 4 8 1581.94727199975 1550.51290556725 1973 0 98023 1899.73895804613 9001.10926537243 5.48043980460824
"475" 515001.079846742 3 2.5 3428.9166113813 48993.4730735673 2 0 0 3 9 3432.16619687889 0.808256645511633 2001 0 98001 2459.58437188591 36256.2387177607 5.71180813966447
"476" 929999.002939345 3 3.25 2639.14333068172 4080.11440221695 2 0 0 3 9 1840.47101790878 798.347118001684 1912 2000 98105 1990.52259422438 4079.28256798499 5.968482482943
"477" 488997.800449 3 1.75 2091.0115199179 7665.90748296472 1 0 2 3 7 1201.08196779616 888.854949735728 1952 0 98115 1479.68459768254 7665.29670442134 5.68930690563689
"478" 344998.365254063 2 1.5 830.016058729602 919.078063748987 2 0 0 3 7 829.012957149615 0 2005 0 98144 831.031476712862 1199.41788207164 5.53781703721002
"479" 501999.568904959 3 2.75 2010.40545842668 11200.0694267568 1 0 0 3 8 1361.09235089647 649.431517292431 1979 0 98028 2200.76316705862 10639.3635263472 5.70070334419227
"480" 256997.925602928 3 2.25 1729.87434415026 9516.51471302173 1 0 0 3 8 1179.97090341081 548.558460185597 1978 0 98030 1871.07905933981 8165.67714228755 5.40992961787278
"481" 545799.237983498 4 2.5 1979.29732908724 4499.92435487123 2 0 0 3 8 1979.54302520895 0.889998743161889 1989 0 98029 1768.3979031588 4596.11754855529 5.73703292499494
"482" 370949.006658871 3 2.5 2529.49121901172 9653.73138377722 2 0 0 3 7 2530.6526327493 0 2012 0 98042 2531.45932147188 6125.73464413125 5.56931421244852
"483" 1237500.69344018 4 3.25 5179.08616381983 49937.1354803664 2 0 0 4 10 5180.88750463808 2.40873123521844 1991 0 98053 4239.72771782239 35362.5480462934 6.09254545096493
"484" 464998.790920939 4 2.5 2199.44397210746 3140.76288455735 2 0 0 3 7 2059.3962484964 138.328572216963 1994 0 98144 1660.79243683239 3175.63310489226 5.66745182364899
"485" 739898.535876625 5 2.5 2981.09424295423 5374.63005383304 2 0 0 3 9 2981.07112842323 0.689388418000151 2006 0 98052 3151.65583795437 6592.42556108698 5.86917216793348
"486" 252998.449409814 3 1.5 879.030668980057 6600.46751548952 1 0 0 5 6 878.827873167793 0 1945 0 98178 1020.64185045304 6598.36388026587 5.40311785945714
"487" 427199.304816056 3 1 1029.5065941972 8400.1049840264 1 0 0 4 7 1029.31919727479 0 1963 0 98056 1270.97461230424 8400.22479529715 5.63063053729111
"488" 324949.444918442 2 1.5 1230.02917220201 1516.24841883155 3 0 0 3 8 1229.74001778884 0 2000 0 98125 1351.1212933274 1409.64473558894 5.51181579943799
"489" 517999.025680947 4 2.75 2438.28135294198 12050.891217074 1 0 0 5 8 1441.60602029449 1001.41933865866 1966 0 98133 2030.98293919179 8005.67368771995 5.7143289428692
"490" 319000.084714614 4 2.5 2020.06402856588 5099.84951218894 2 0 0 3 7 2020.14083510916 0 2010 0 98023 2301.79412819312 5684.36522347426 5.50379079838974
"491" 719949.226276418 3 2.25 2189.05352591213 2415.87869934557 3 0 0 3 8 2191.90302913422 0 2014 0 98117 1511.41432551659 3614.78642628342 5.8573018693125
"492" 213498.636424159 3 1.5 1148.81480604083 11571.274572971 1 0 0 3 7 1149.85144161347 0.14258426057354 1961 0 98168 1630.16791904968 11571.8473770744 5.32939510561231
"493" 249997.683093718 4 3 2250.74451511775 7880.42947426222 2 0 0 3 8 1569.08086364862 680.275384981347 1986 0 98198 1550.54613397597 7509.14961894374 5.39793598377493
"494" 385001.197705841 3 2 1590.67618836489 9911.70332025183 2 0 0 3 8 1590.56279900103 0 2000 0 98070 1670.06513554004 9914.19208553445 5.58546208056364
"495" 924998.806095408 3 2.75 3279.5432108747 10558.8226776908 1 0 2 4 9 2041.26529000833 1239.23529153192 1979 0 98006 3150.81354683813 9997.31929902239 5.96614117219145
"496" 424997.98206122 2 1 1270.79377012325 6000.19426129357 1 0 0 3 7 1269.43658957164 0.416178604743592 1939 0 98199 1770.08753314236 6000.25569946732 5.62838686797559
"497" 339947.640516988 3 2.5 1728.91402355581 4286.12270773833 2 0 0 3 7 1730.49293324214 0.48093161339594 1999 0 98148 1779.65301259004 4343.0928239883 5.53141203120212
"498" 474998.231715586 3 1.75 1719.16349750078 3825.69026955054 1.5 0 0 3 7 1718.47484984264 0 1925 0 98105 2000.68763119398 3824.23096524082 5.67669199287204
"499" 264998.651989965 3 2.5 1640.102164769 7665.84170363993 2 0 0 3 7 1638.69567311377 0.330855895273682 1991 0 98038 1851.28872642155 7199.25034696965 5.42324366474885
"500" 260001.237284066 2 1 567.842152178532 81893.2353105652 1 0 1 3 6 570.744518316094 0.0857625350691723 1936 0 98070 2039.57766799595 115433.981492043 5.41497541467991
